created_at,tweet
2021-10-26 15:26:40+02:00,"['AyBer', 'MelisMinkari', 'RecepUsta']"
2021-10-26 15:26:40+02:00,"['nocturnestyle', 'WOMANofPOWER']"
2021-10-26 15:26:41+02:00,"['SB19', 'SB19Anniv3rsary', 'RAWRAwards2021', 'RAWRATIN']"
2021-10-26 15:26:42+02:00,"['StreamForJungkook', 'Jungkook']"
2021-10-26 15:26:43+02:00,['PAKvNZ']
2021-10-26 15:26:44+02:00,['cabalnuncaseraspresidente']
2021-10-26 15:26:46+02:00,['OleOut']
2021-10-26 15:26:46+02:00,['ResignPramodSawant']
2021-10-26 15:26:47+02:00,"['WarCrimesOfJunta', 'Oct26Coup', 'WhatsHappeningInMyanmar']"
2021-10-26 15:26:48+02:00,['ally']
2021-10-26 15:26:49+02:00,"['Transportation', 'ArlingtonVA']"
2021-10-26 15:26:49+02:00,['futureofwork']
2021-10-26 15:26:49+02:00,['VoteTWICEonAAA']
2021-10-26 15:26:49+02:00,"['blackpinkflop', 'blackpinkdisband']"
2021-10-26 15:26:49+02:00,['1204']
2021-10-26 15:26:50+02:00,['DrDogKiller']
2021-10-26 15:26:50+02:00,['JENNIE']
2021-10-26 15:26:51+02:00,['SameerWakhende']
2021-10-26 15:26:52+02:00,"['Astrazeneca', 'Report']"
2021-10-26 15:26:52+02:00,['NIFTY']
2021-10-26 15:26:53+02:00,"['SB19Anniv3rsaryLive', 'RAWRAwards2021', 'RAWRATIN']"
2021-10-26 15:26:54+02:00,"['SHIB', 'SHIBARMY']"
2021-10-26 15:26:55+02:00,"['TLCAfrica', 'BuildForYourLegacy', 'JustDifferent', 'ANMP']"
2021-10-26 15:26:56+02:00,"['batman', 'MakeTheBatfleckMovie']"
2021-10-26 15:26:57+02:00,['TV3GH']
2021-10-26 15:26:58+02:00,['MoreAboutNADINE']
2021-10-26 15:26:59+02:00,"['Bhajarangi2', 'YashBOSS', 'KGFChapter2']"
2021-10-26 15:26:59+02:00,['heeseung']
2021-10-26 15:26:59+02:00,"['UmarRiaz', 'BIggBoss15']"
2021-10-26 15:27:00+02:00,"['OnlyOnBSV', 'Bsv', 'OriginalBitcoin', 'BitcoinSV']"
2021-10-26 15:27:01+02:00,['ARIAsJustinBieber']
2021-10-26 15:27:02+02:00,"['PratikSehajpal', 'PratikFam']"
2021-10-26 15:27:03+02:00,"['AdaShopeediHati', 'WaktunyaShopeeGiveaway', '1111ShopeedanNCT127']"
2021-10-26 15:27:04+02:00,"['mp100', 'mobpsycho100']"
2021-10-26 15:27:04+02:00,['SB19']
2021-10-26 15:27:05+02:00,['PITTA_THE_NATION']
2021-10-26 15:27:06+02:00,['TuKiRaWithDJHueningkai']
2021-10-26 15:27:07+02:00,"['booty', 'bootybuilding', 'bootyfordays', 'bootybootybooty', 'bootyworkout']"
2021-10-26 15:27:07+02:00,['letsGoBrandon']
2021-10-26 15:27:08+02:00,['NewProfilePic']
2021-10-26 15:27:08+02:00,"['AdaShopeediHati', 'WaktunyaShopeeGiveaway', '1111ShopeedanNCT127']"
2021-10-26 15:27:09+02:00,"['GlobalArmsEmbargo', 'ASEAN_StandWithJustice', 'Oct26Coup', 'WhatsHappeningInMyanmar']"
2021-10-26 15:27:09+02:00,"['romanticism', 'cole']"
2021-10-26 15:27:09+02:00,['quieroladeriver']
2021-10-26 15:27:10+02:00,['MoreAboutNADINE']
2021-10-26 15:27:11+02:00,['moots']
2021-10-26 15:27:11+02:00,['FotoProfilBaru']
2021-10-26 15:27:12+02:00,"['aceattorney', 'simonkeyes', 'wockykitaki']"
2021-10-26 15:27:13+02:00,['SHIBDELETEAZERO']
2021-10-26 15:27:16+02:00,['uominiedonne']
2021-10-26 15:27:16+02:00,['Drawtoberfi']
2021-10-26 15:27:18+02:00,"['TuKiRaWithDJHueningkai', 'TOMORROW_X_TOGETHER']"
2021-10-26 15:27:21+02:00,['1s']
2021-10-26 15:27:23+02:00,"['AdaShopeediHati', 'WaktunyaShopeeGiveaway', '1111ShopeedanNCT127']"
2021-10-26 15:27:23+02:00,"['ASEAN_StandWithJustice', 'WhatsHappeningInMyanmar', 'Oct26Coup']"
2021-10-26 15:27:23+02:00,['mufc']
2021-10-26 15:27:24+02:00,"['TuKiRaWithDJHueningkai', 'TOMORROW_X_TOGETHER']"
2021-10-26 15:27:24+02:00,"['PresoIzaConspirador', 'RedDeTuiterosDemocraticos', 'NoAlParo']"
2021-10-26 15:27:25+02:00,['mustlisten_satsang']
2021-10-26 15:27:25+02:00,['GodNightTuesday']
2021-10-26 15:27:26+02:00,['TejasswiIsTheBoss']
2021-10-26 15:27:26+02:00,['DoWhatMovesYou']
2021-10-26 15:27:27+02:00,"['WynonnaEarp', 'BringWynonnaHome']"
2021-10-26 15:27:28+02:00,['GuessThatLitz']
2021-10-26 15:27:28+02:00,"['SongJoongKi', 'JeonYeoBeen']"
2021-10-26 15:27:32+02:00,"['MONEY', 'LISA', 'LALISA']"
2021-10-26 15:27:34+02:00,"['KitaGaruda', 'TimnasDay']"
2021-10-26 15:27:34+02:00,['SHIBARMY']
2021-10-26 15:27:35+02:00,['Stud']
2021-10-26 15:27:36+02:00,"['Yooshi', 'Yooshi', 'GameFi', 'NFA']"
2021-10-26 15:27:36+02:00,['FreedomShow']
2021-10-26 15:27:36+02:00,['DoucheOfTheWeek']
2021-10-26 15:27:37+02:00,"['KaranIsTheBoss', 'KaranKundrra']"
2021-10-26 15:27:38+02:00,['goooodmorning']
2021-10-26 15:27:38+02:00,"['13', '1']"
2021-10-26 15:27:38+02:00,['CHENJI']
2021-10-26 15:27:38+02:00,"['imsohappy', 'hellofall']"
2021-10-26 15:27:41+02:00,['HOYEON']
2021-10-26 15:27:41+02:00,['HKMBinyagan']
2021-10-26 15:27:42+02:00,['YoVoy']
2021-10-26 15:27:43+02:00,"['ZaynMalik', '100mosthandsomemen2021', 'tbworld2021']"
2021-10-26 15:27:44+02:00,['jungwoo']
2021-10-26 15:27:45+02:00,['Linux']
2021-10-26 15:27:46+02:00,"['SelaludiShopeeMantulSale', 'BelanjaMantuldiShopee', 'HariGajianIngatShopee']"
2021-10-26 15:27:46+02:00,"['V', 'JUNGKOOK', 'BTS']"
2021-10-26 15:27:47+02:00,"['ott3K', 'GTA5', 'NimoTV']"
2021-10-26 15:27:48+02:00,['LastBreath']
2021-10-26 15:27:48+02:00,['jeudemotspourri']
2021-10-26 15:27:49+02:00,['TurdReich']
2021-10-26 15:27:50+02:00,"['Assange', 'processo']"
2021-10-26 15:27:51+02:00,"['GenshinImpact', 'yaemiko']"
2021-10-26 15:27:51+02:00,['StreetWomanFighter']
2021-10-26 15:27:52+02:00,['SaintRampalJiQuotes']
2021-10-26 15:27:53+02:00,['MyGodBeWithYou']
2021-10-26 15:27:54+02:00,['UFC267']
2021-10-26 15:27:55+02:00,['TuKiRaWithDJHueningkai']
2021-10-26 15:27:56+02:00,"['VoteBLF', 'LGE2021', 'VoteForYourLife']"
2021-10-26 15:27:58+02:00,['KaranIsTheBoss']
2021-10-26 15:27:58+02:00,"['birdphotography', 'birdwatching', 'photography']"
2021-10-26 15:27:59+02:00,"['LINEFASHIONANNUALExYinWar', 'yinyin_anw']"
2021-10-26 15:28:00+02:00,"['HCI', 'Cloud28']"
2021-10-26 15:28:01+02:00,['OneSecondTweeted']
2021-10-26 15:28:01+02:00,"['NFT', 'helios']"
2021-10-26 15:28:01+02:00,['TuKiRaWithDJHueningkai']
2021-10-26 15:28:02+02:00,"['XRP', 'XRPHolders']"
2021-10-26 15:28:02+02:00,['Habbo']
2021-10-26 15:28:04+02:00,['MoreAboutNADINE']
2021-10-26 15:28:05+02:00,['DanForPM']
2021-10-26 15:28:05+02:00,"['SAvWI', 'Proteas', 'proteafire', 'T20WorldCup']"
2021-10-26 15:28:07+02:00,"['SB19', 'SB19Anniv3rsary', 'RAWRAwards2021', 'RAWRATIN']"
2021-10-26 15:28:07+02:00,['BlackLivesMatter']
2021-10-26 15:28:08+02:00,['Brexit']
2021-10-26 15:28:08+02:00,"['SelaludiShopeeMantulSale', 'BelanjaMantuldiShopee', 'HariGajianIngatShopee']"
2021-10-26 15:28:09+02:00,"['BLACKPINK', 'TWICE', 'AESPA', 'ITZY']"
2021-10-26 15:28:09+02:00,['PtiGovNoMore_Terrorism']
2021-10-26 15:28:10+02:00,"['SB19Anniv3rsaryLive', 'RAWRAwards2021', 'RAWRATIN']"
2021-10-26 15:28:12+02:00,['jakol']
2021-10-26 15:28:12+02:00,['DrDogKiller']
2021-10-26 15:28:13+02:00,"['KENTIN', 'SB19Anniv3rsary', 'RAWRAwards2021', 'RAWRATIN']"
2021-10-26 15:28:13+02:00,['ARIAsArianaGrande']
2021-10-26 15:28:14+02:00,"['zonaba', 'zonabu', 'zonajajan', 'zonauang']"
2021-10-26 15:28:15+02:00,['1']
2021-10-26 15:28:15+02:00,"['SelaludiShopeeMantulSale', 'BelanjaMantuldiShopee', 'HariGajianIngatShopee']"
2021-10-26 15:28:15+02:00,['DMLG']
2021-10-26 15:28:15+02:00,"['Catrina', 'Misantla', 'Veracruz', 'DiaDeMuertos']"
2021-10-26 15:28:15+02:00,['NewProfilePic']
2021-10-26 15:28:16+02:00,['nowplaying']
2021-10-26 15:28:16+02:00,['SpiderManNoWayHome']
2021-10-26 15:28:17+02:00,['SuperJuniorDnE']
2021-10-26 15:28:17+02:00,['castles']
2021-10-26 15:28:17+02:00,"['SelaludiShopeeMantulSale', 'BelanjaMantuldiShopee', 'HariGajianIngatShopee']"
2021-10-26 15:28:18+02:00,"['bootsontheground', 'prideof45']"
2021-10-26 15:28:18+02:00,['dailybingpup']
2021-10-26 15:28:19+02:00,['GuessThatLITZ']
2021-10-26 15:28:19+02:00,"['edchat', 'education']"
2021-10-26 15:28:21+02:00,['SuperJuniorDnE']
2021-10-26 15:28:21+02:00,"['beautifulhome', 'homesforsale']"
2021-10-26 15:28:22+02:00,['FAM4TMC']
2021-10-26 15:28:23+02:00,"['V', 'JUNGKOOK', 'BTS']"
2021-10-26 15:28:23+02:00,"['OPEP', 'OPEC', 'UKOIL', 'BRENT', 'WTI']"
2021-10-26 15:28:23+02:00,"['KaranIsTheBoss', 'KaranKundrra']"
2021-10-26 15:28:23+02:00,['RaiderNation']
2021-10-26 15:28:25+02:00,['EmploymentAlert']
2021-10-26 15:28:26+02:00,['cryptoaquaticsnft']
2021-10-26 15:28:26+02:00,['ForTheH']
2021-10-26 15:28:28+02:00,"['ShopeeBucininNCT127', 'DiShopeeAdaNCT127', 'KetemuNCT127diShopee']"
2021-10-26 15:28:29+02:00,"['TuKiRaWithDJHueningkai', 'TOMORROW_X_TOGETHER']"
2021-10-26 15:28:30+02:00,['SurokertiFinest']
2021-10-26 15:28:30+02:00,"['SB19Anniv3rsaryLive', 'RAWRAwards2021', 'RAWRATIN']"
2021-10-26 15:28:30+02:00,['EndJewHatred']
2021-10-26 15:28:31+02:00,['HKMBinyagan']
2021-10-26 15:28:32+02:00,['COVID19']
2021-10-26 15:28:33+02:00,['PtiGovNoMore_Terrorism']
2021-10-26 15:28:33+02:00,['brawlstars']
2021-10-26 15:28:33+02:00,['HappyBirthdayKej']
2021-10-26 15:28:34+02:00,['SAFEMOONARMY']
2021-10-26 15:28:35+02:00,['BlackLivesMatter']
2021-10-26 15:28:35+02:00,['infocianjur']
2021-10-26 15:28:36+02:00,['TuKiRaWithDJHueningkai']
2021-10-26 15:28:36+02:00,['OleOut']
2021-10-26 15:28:36+02:00,['ONTD']
2021-10-26 15:28:36+02:00,"['ICONProject', 'ICX', 'ICON']"
2021-10-26 15:28:37+02:00,"['SHIB', 'SHIBARMY']"
2021-10-26 15:28:38+02:00,"['KabirIsGod', 'SaintRampalJi']"
2021-10-26 15:28:38+02:00,['NoBailToAryanKhan']
2021-10-26 15:28:39+02:00,['DayAndFarm']
2021-10-26 15:28:40+02:00,"['StrayKidsdiWIBTVShow', 'TokopediaWIBOktober', 'AsyikMainBareng', 'WaktuIndonesiaBelanja']"
2021-10-26 15:28:40+02:00,"['MONEY', 'LISA', 'LALISA']"
2021-10-26 15:28:40+02:00,['ARIAsJustinBieber']
2021-10-26 15:28:40+02:00,"['SB19', 'SB19Anniv3rsary', 'RAWRAwards2021', 'RAWRATIN']"
2021-10-26 15:28:40+02:00,['ReleaseShahmirAndMurtaza']
2021-10-26 15:28:41+02:00,['YoVoy']
2021-10-26 15:28:42+02:00,['ICCT20WorldCup2021']
2021-10-26 15:28:42+02:00,['LetRonaldJump']
2021-10-26 15:28:44+02:00,"['AdaShopeediHati', 'WaktunyaShopeeGiveaway', '1111ShopeedanNCT127']"
2021-10-26 15:28:46+02:00,['NewProfilePic']
2021-10-26 15:28:46+02:00,['Stockings']
2021-10-26 15:28:47+02:00,"['nms', 'NoMansSky', 'nmsdepthoffield']"
2021-10-26 15:28:50+02:00,['Graviton']
2021-10-26 15:28:57+02:00,"['meowed', 'meowedofficial', 'TheMeowedClub']"
2021-10-26 15:28:58+02:00,['LouisActuality']
2021-10-26 15:28:58+02:00,['jhope']
2021-10-26 15:28:58+02:00,['NoBailToAryanKhan']
2021-10-26 15:29:00+02:00,"['SEVENTEEN', '4']"
2021-10-26 15:29:00+02:00,['MartinShabaya']
2021-10-26 15:29:02+02:00,"['648', 'DraftKingsNFT']"
2021-10-26 15:29:03+02:00,['TuKiRaWithDJHueningkai']
2021-10-26 15:29:04+02:00,"['13', '1']"
2021-10-26 15:29:05+02:00,"['Prabhas', 'Romantic']"
2021-10-26 15:29:05+02:00,"['RAWRAwards2021', 'RAWRRalphElla']"
2021-10-26 15:29:06+02:00,"['DailyLook', 'AUDUSD']"
2021-10-26 15:29:07+02:00,['FamilyMedicine']
2021-10-26 15:29:07+02:00,['MMMYPast']
2021-10-26 15:29:08+02:00,"['Riga', 'FideGrandswiss']"
2021-10-26 15:29:10+02:00,"['GodNightMonday', 'Kabir_Is_God']"
2021-10-26 15:29:10+02:00,"['ASEAN_StandWithJustice', 'Oct26Coup', 'WhatsHappeningInMyanmar']"
2021-10-26 15:29:11+02:00,['ARIAsTaylorSwift']
2021-10-26 15:29:11+02:00,['offday']
2021-10-26 15:29:12+02:00,"['conceptart', 'characterart', 'creaturedesign', 'horrorart']"
2021-10-26 15:29:12+02:00,['morethanjustanathlete']
2021-10-26 15:29:14+02:00,"['13', '1']"
2021-10-26 15:29:14+02:00,"['inktober2021', 'inktober2021day26', 'inktober', 'Inktoberday26', 'animaniacs']"
2021-10-26 15:29:16+02:00,['prsk_FA']
2021-10-26 15:29:16+02:00,"['SelaludiShopeeMantulSale', 'BelanjaMantuldiShopee', 'HariGajianIngatShopee']"
2021-10-26 15:29:16+02:00,['Sunshine']
2021-10-26 15:29:16+02:00,['Microber2021']
2021-10-26 15:29:18+02:00,['ARIAsJustinBieber']
2021-10-26 15:29:18+02:00,['MoreAboutNADINE']
2021-10-26 15:29:19+02:00,"['SelaludiShopeeMantulSale', 'BelanjaMantuldiShopee', 'HariGajianIngatShopee']"
2021-10-26 15:29:20+02:00,['FAM4TMC']
2021-10-26 15:29:21+02:00,['NoBailToAryanKhan']
2021-10-26 15:29:21+02:00,['CSR2WheelOfFortune']
2021-10-26 15:29:25+02:00,['KaranKundrra']
2021-10-26 15:29:25+02:00,"['HopeOnTheStreet', 'housedance', 'Practice']"
2021-10-26 15:29:25+02:00,"['Zombiestate', 'Giveaway']"
2021-10-26 15:29:26+02:00,"['SquadSpinny', 'SpinnyXSindhu']"
2021-10-26 15:29:26+02:00,"['SmythCounty', 'COVID', 'SmythCountyCOVID']"
2021-10-26 15:29:27+02:00,['HateHoax']
2021-10-26 15:29:28+02:00,"['iKON', 'HANBIN']"
2021-10-26 15:29:28+02:00,['Bitcoin']
2021-10-26 15:29:29+02:00,"['DoJusticeWithSSEsAEOs', 'RegulariseSSEsAEOs']"
2021-10-26 15:29:29+02:00,"['SelaludiShopeeMantulSale', 'BelanjaMantuldiShopee', 'HariGajianIngatShopee']"
2021-10-26 15:29:31+02:00,['ArtistOnTwitter']
2021-10-26 15:29:31+02:00,"['RaisedByWolves', 'HBOMax']"
2021-10-26 15:29:31+02:00,"['TuKiRaWithDJHueningkai', 'TOMORROW_X_TOGETHER']"
2021-10-26 15:29:31+02:00,['GuessThatLITZ']
2021-10-26 15:29:32+02:00,"['TuKiRaWithDJHueningkai', 'TOMORROW_X_TOGETHER']"
2021-10-26 15:29:32+02:00,['RaiderNation']
2021-10-26 15:29:33+02:00,['callillust']
2021-10-26 15:29:34+02:00,['NiteFlirt']
2021-10-26 15:29:35+02:00,['Kurup']
2021-10-26 15:29:35+02:00,['ARIAsJustinBieber']
2021-10-26 15:29:37+02:00,['CabutMandatPresiden2021']
2021-10-26 15:29:39+02:00,['ARIAsTaylorSwift']
2021-10-26 15:29:39+02:00,['BuildBackBetter']
2021-10-26 15:29:40+02:00,"['SelaludiShopeeMantulSale', 'BelanjaMantuldiShopee', 'HariGajianIngatShopee']"
2021-10-26 15:29:40+02:00,['TAEKOOK']
2021-10-26 15:29:40+02:00,"['klance', 'keithkogane', 'lancemcclain', 'vld']"
2021-10-26 15:29:41+02:00,"['AdaShopeediHati', 'WaktunyaShopeeGiveaway', '1111ShopeedanNCT127']"
2021-10-26 15:29:41+02:00,['cafc']
2021-10-26 15:29:42+02:00,['RiprendiamociIlFuturo']
2021-10-26 15:29:43+02:00,['MoreAboutNADINE']
2021-10-26 15:29:43+02:00,['ARIAsJustinBieber']
2021-10-26 15:29:43+02:00,['DoWhatMovesYou']
2021-10-26 15:29:44+02:00,"['SB19Anniv3rsaryLive', 'RAWRAwards2021', 'RAWRATIN']"
2021-10-26 15:29:44+02:00,"['domme', 'mommy', 'degradingkink']"
2021-10-26 15:29:44+02:00,['braille']
2021-10-26 15:29:44+02:00,"['Nintendo64', 'NintendoSwitchOnline', 'NintendoSwitch']"
2021-10-26 15:29:45+02:00,['Yuta']
2021-10-26 15:29:45+02:00,['SB19Anniv3rsary']
2021-10-26 15:29:46+02:00,['crypto']
2021-10-26 15:29:47+02:00,['HartzUndHerzlich']
2021-10-26 15:29:47+02:00,['BabyDogeCoin']
2021-10-26 15:29:48+02:00,['TruthOfKarvaChauth']
2021-10-26 15:29:52+02:00,['teamsinaloa']
2021-10-26 15:29:55+02:00,"['BahasaInggris', 'ambisverse', 'ambistwt']"
2021-10-26 15:29:55+02:00,"['DenverBroncos', 'sfm']"
2021-10-26 15:29:56+02:00,"['SelaludiShopeeMantulSale', 'BelanjaMantuldiShopee', 'HariGajianIngatShopee']"
2021-10-26 15:29:56+02:00,['WhatNotToPutInYourMouth']
2021-10-26 15:29:57+02:00,['COVID19']
2021-10-26 15:30:00+02:00,"['INDvPAK', 'T20WorldCup']"
2021-10-26 15:30:00+02:00,['rejection']
2021-10-26 15:30:00+02:00,['MMMYPast']
2021-10-26 15:30:02+02:00,['MoreAboutNADINE']
2021-10-26 15:30:02+02:00,"['math', 'floatingpoint']"
2021-10-26 15:30:05+02:00,['GOTGGameSweepstakes']
